operator;reference;license;rfc_date;raster;dl_normal;ul_normal;dl_max;ul_max
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26724E47392;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26724E47393;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26724E47394;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26724E47395;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47301;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47302;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47303;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47304;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47305;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47306;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47307;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47308;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47309;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47310;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47311;105000000;17400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47312;105000000;17400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47313;123000000;20400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47314;123000000;20400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47315;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47316;168000000;25800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47317;198000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47318;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47319;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47320;168000000;25800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47321;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47322;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47323;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47324;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47325;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47326;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47329;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47330;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47331;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47334;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47336;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47337;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47338;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47339;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47340;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47341;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47342;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47343;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47344;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47345;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47347;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47348;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47349;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47350;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47351;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47352;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47354;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47356;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47357;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47358;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47359;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47360;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47361;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47363;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47366;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47367;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47368;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47369;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47370;129000000;21600000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47371;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47372;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47373;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47374;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47375;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47376;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47377;222000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47378;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47379;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47380;204000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47381;198000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47382;174000000;26400000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47383;165000000;25800000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47384;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47385;144000000;23400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47386;105000000;17400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47387;126000000;21000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47388;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47389;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47390;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47391;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47392;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47393;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47394;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26725E47395;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47302;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47303;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47304;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47305;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47306;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47307;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47308;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47309;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47310;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47311;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47312;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47313;72000000;12000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47314;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47315;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47316;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47317;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47318;156000000;24600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47319;153000000;24600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47320;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47321;144000000;23400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47322;150000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47323;138000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47324;129000000;21600000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47325;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47326;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47327;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47328;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47332;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47333;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47334;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47335;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47336;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47337;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47338;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47339;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47340;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47341;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47342;105000000;17400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47343;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47344;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47345;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47347;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47348;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47349;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47350;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47351;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47352;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47353;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47354;24000000;4200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47355;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47356;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47357;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47358;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47359;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47360;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47361;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47367;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47368;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47369;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47370;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47371;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47372;150000000;24000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47373;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47374;156000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47375;165000000;25800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47376;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47377;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47378;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47379;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47380;198000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47381;198000000;27600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47382;222000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47383;153000000;24600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47384;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47385;168000000;25800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47386;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47387;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47388;126000000;21000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47389;129000000;21600000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47390;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47391;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47392;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47393;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47394;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47395;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47396;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47399;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47400;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26726E47401;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47303;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47304;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47305;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47306;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47307;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47308;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47309;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47310;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47311;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47312;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47313;132000000;22200000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47314;138000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47315;147000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47316;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47317;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47318;192000000;27000000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47319;156000000;24600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47320;168000000;25800000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47321;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47322;135000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47323;123000000;20400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47324;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47325;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47327;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47328;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47332;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47333;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47334;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47335;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47336;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47337;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47338;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47339;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47340;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47341;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47342;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47343;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47344;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47345;60000000;10200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47353;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47354;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47355;105000000;17400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47356;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47357;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47358;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47359;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47360;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47361;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47364;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47365;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47366;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47367;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47368;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47369;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47370;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47371;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47372;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47373;153000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47374;168000000;25800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47375;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47376;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47377;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47378;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47379;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47380;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47381;165000000;25800000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47382;198000000;27600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47383;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47384;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47385;165000000;25800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47386;153000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47387;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47388;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47389;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47390;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47391;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47392;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47393;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47394;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47395;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47396;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47399;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26727E47400;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47304;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47305;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47306;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47307;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47308;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47310;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47311;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26728E47312;105000000;17400000;230000000;38000000
